"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"53";"2021-07-04 08:36:25";"Sunday chest/glutes";"5178";"Landmine squat";"3";"40.8233133";"15";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Front Squat (Barbell)";"1";"38.55535145";"12";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Front Squat (Barbell)";"2";"43.09127515";"12";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Front Squat (Barbell)";"3";"43.09127515";"12";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Front Squat (Barbell)";"4";"43.09127515";"15";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Front Squat (Barbell)";"5";"43.09127515";"15";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Leg Press";"1";"81.6466266";"20";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Leg Press";"2";"122.4699399";"20";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Leg Press";"3";"122.4699399";"21";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Leg Press";"4";"122.4699399";"21";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Bulgarian Split Squat";"Note";"";"";"";"";"";"Smith machine";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Bulgarian Split Squat";"1";"0.45359237";"12";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Bulgarian Split Squat";"2";"0.45359237";"12";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Bulgarian Split Squat";"3";"4.535923700000001";"10";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Bulgarian Split Squat";"4";"4.535923700000001";"10";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Bulgarian Split Squat";"5";"4.535923700000001";"10";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Bulgarian Split Squat";"6";"4.535923700000001";"10";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Sissy Squats (elevated)";"1";"9.071847400000001";"10";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Sissy Squats (elevated)";"2";"0.0";"10";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Sissy Squats (elevated)";"3";"9.071847400000001";"12";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Sissy Squats (elevated)";"4";"0.0";"12";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Sissy Squats (elevated)";"5";"9.071847400000001";"15";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Sissy Squats (elevated)";"6";"0.0";"15";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Goblet Squat (Kettlebell)";"1";"15.875732950000002";"15";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Goblet Squat (Kettlebell)";"2";"15.875732950000002";"12";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Stiff Leg Deadlift (Dumbbell)";"1";"31.751465900000003";"10";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Stiff Leg Deadlift (Dumbbell)";"2";"31.751465900000003";"12";"";"";"";"";""
"54";"2022-01-02 08:54:32";"Lower Body A";"4185";"Stiff Leg Deadlift (Dumbbell)";"3";"31.751465900000003";"12";"";"";"";"";""
"55";"2022-01-09 08:57:07";"Lower Body A";"1845";"Front Squat (Barbell)";"1";"43.09127515";"12";"";"";"";"";""
"55";"2022-01-09 08:57:07";"Lower Body A";"1845";"Front Squat (Barbell)";"2";"43.09127515";"12";"";"";"";"";""
"55";"2022-01-09 08:57:07";"Lower Body A";"1845";"Front Squat (Barbell)";"3";"43.09127515";"12";"";"";"";"";""
"56";"2022-03-20 11:57:41";"Midday Workout";"61";"Front Squat (Barbell)";"1";"20.41165665";"10";"";"";"";"";""
"56";"2022-03-20 11:57:41";"Midday Workout";"61";"Front Squat (Barbell)";"2";"43.09127515";"8";"";"";"";"";""
"56";"2022-03-20 11:57:41";"Midday Workout";"61";"Front Squat (Barbell)";"3";"52.163122550000004";"6";"";"";"";"";""
"56";"2022-03-20 11:57:41";"Midday Workout";"61";"Front Squat (Barbell)";"4";"56.69904625";"3";"";"";"";"";""
"56";"2022-03-20 11:57:41";"Midday Workout";"61";"Front Squat (Barbell)";"5";"61.23496995";"5";"";"";"";"";""
"57";"2022-03-27 11:18:28";"Lower Body A";"2368";"Front Squat (Barbell)";"1";"43.09127515";"10";"";"";"";"";""
"57";"2022-03-27 11:18:28";"Lower Body A";"2368";"Front Squat (Barbell)";"2";"52.163122550000004";"7";"";"";"";"";""
"57";"2022-03-27 11:18:28";"Lower Body A";"2368";"Front Squat (Barbell)";"3";"58.9670081";"5";"";"";"";"";""
"57";"2022-03-27 11:18:28";"Lower Body A";"2368";"Front Squat (Barbell)";"4";"63.502931800000006";"5";"";"";"";"";""
"57";"2022-03-27 11:18:28";"Lower Body A";"2368";"Front Squat (Barbell)";"5";"63.502931800000006";"5";"";"";"";"";""
"57";"2022-03-27 11:18:28";"Lower Body A";"2368";"Front Squat (Barbell)";"6";"63.502931800000006";"5";"";"";"";"";""
"57";"2022-03-27 11:18:28";"Lower Body A";"2368";"Front Squat (Barbell)";"7";"63.502931800000006";"5";"";"";"";"";""
"57";"2022-03-27 11:18:28";"Lower Body A";"2368";"Front Squat (Barbell)";"8";"63.502931800000006";"5";"";"";"";"";""
"58";"2022-04-03 09:42:58";"Morning Workout";"1091";"Front Squat (Barbell)";"1";"43.09127515";"8";"";"";"";"";""
"58";"2022-04-03 09:42:58";"Morning Workout";"1091";"Front Squat (Barbell)";"2";"43.09127515";"5";"";"";"";"";""
"58";"2022-04-03 09:42:58";"Morning Workout";"1091";"Front Squat (Barbell)";"3";"56.69904625";"5";"";"";"";"";""
"58";"2022-04-03 09:42:58";"Morning Workout";"1091";"Front Squat (Barbell)";"4";"61.23496995";"5";"";"";"";"";""
"58";"2022-04-03 09:42:58";"Morning Workout";"1091";"Front Squat (Barbell)";"5";"61.23496995";"4";"";"";"";"";""
"59";"2022-05-28 11:10:27";"Midday Workout";"374";"Front Squat (Barbell)";"1";"54.4310844";"10";"";"";"";"";""
"59";"2022-05-28 11:10:27";"Midday Workout";"374";"Bench Press (Barbell)";"1";"47.62719885";"5";"";"";"";"";""
"59";"2022-05-28 11:10:27";"Midday Workout";"374";"Trap Bar Deadlift";"1";"115.66605435000001";"5";"";"";"";"";""
"59";"2022-05-28 11:10:27";"Midday Workout";"374";"Overhead Press (Barbell)";"1";"34.01942775";"5";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Hip Adductor (Machine)";"1";"18.143694800000002";"30";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Hip Adductor (Machine)";"2";"18.143694800000002";"30";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Hip Adductor (Machine)";"3";"18.143694800000002";"20";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Hip Adductor (Machine)";"4";"18.143694800000002";"20";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Hip Adductor (Machine)";"5";"18.143694800000002";"25";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Hip Adductor (Machine)";"6";"18.143694800000002";"25";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Hip Abductor (Machine)";"1";"18.143694800000002";"25";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Hip Abductor (Machine)";"2";"18.143694800000002";"25";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Hip Abductor (Machine)";"3";"18.143694800000002";"25";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Hip Abductor (Machine)";"4";"18.143694800000002";"25";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Front Squat (Barbell)";"1";"20.41165665";"15";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Front Squat (Barbell)";"2";"20.41165665";"15";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Front Squat (Barbell)";"3";"20.41165665";"15";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Squat (Barbell)";"1";"20.41165665";"15";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Squat (Barbell)";"2";"20.41165665";"15";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Squat (Barbell)";"3";"20.41165665";"15";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Squat (Barbell)";"4";"29.48350405";"15";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Squat (Barbell)";"5";"29.48350405";"15";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Squat (Barbell)";"6";"29.48350405";"15";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Squat (Barbell)";"7";"29.48350405";"15";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Squat (Barbell)";"8";"29.48350405";"15";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Back Extension";"1";"0.45359237";"15";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Back Extension";"2";"0.45359237";"12";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Back Extension";"3";"0.45359237";"12";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Back Extension";"4";"0.90718474";"10";"";"";"";"";""
"60";"2023-05-30 04:54:40";"Morning Workout";"2269";"Back Extension";"5";"0.90718474";"8";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Hip Abductor (Machine)";"1";"13.6077711";"25";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Hip Abductor (Machine)";"2";"13.6077711";"25";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Hip Abductor (Machine)";"3";"13.6077711";"25";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Hip Abductor (Machine)";"4";"13.6077711";"25";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Hip Adductor (Machine)";"1";"13.6077711";"50";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Hip Adductor (Machine)";"2";"13.6077711";"50";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Hip Adductor (Machine)";"3";"13.6077711";"50";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Hip Adductor (Machine)";"4";"13.6077711";"50";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Hip Abductor (Machine)";"1";"13.6077711";"35";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Hip Abductor (Machine)";"2";"13.6077711";"35";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Hip Abductor (Machine)";"3";"13.6077711";"30";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Front Squat (Barbell)";"1";"20.41165665";"15";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Front Squat (Barbell)";"2";"20.41165665";"15";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Front Squat (Barbell)";"3";"20.41165665";"15";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Squat (Barbell)";"1";"29.48350405";"15";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Squat (Barbell)";"2";"29.48350405";"15";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Squat (Barbell)";"3";"29.48350405";"15";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Squat (Barbell)";"4";"38.55535145";"15";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Squat (Barbell)";"5";"38.55535145";"15";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Squat (Barbell)";"6";"38.55535145";"15";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Squat (Barbell)";"7";"43.09127515";"15";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Squat (Barbell)";"8";"43.09127515";"15";"";"";"";"";""
"61";"2023-06-05 15:51:01";"Afternoon Workout";"2723";"Squat (Barbell)";"9";"43.09127515";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hip Abductor (Machine)";"1";"13.6077711";"25";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hip Abductor (Machine)";"2";"13.6077711";"25";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hip Abductor (Machine)";"3";"13.6077711";"25";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hip Abductor (Machine)";"4";"13.6077711";"25";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hip Abductor (Machine)";"5";"18.143694800000002";"25";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hip Abductor (Machine)";"6";"18.143694800000002";"25";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hip Adductor (Machine)";"1";"18.143694800000002";"25";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hip Adductor (Machine)";"2";"18.143694800000002";"25";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hip Adductor (Machine)";"3";"18.143694800000002";"25";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hip Adductor (Machine)";"4";"18.143694800000002";"25";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Single Leg RDLs";"1";"4.535923700000001";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Single Leg RDLs";"2";"4.535923700000001";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Single Leg RDLs";"3";"4.535923700000001";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Single Leg RDLs";"4";"4.535923700000001";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Single Leg RDLs";"5";"4.535923700000001";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Single Leg RDLs";"6";"4.535923700000001";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Goblet Squat (Kettlebell)";"1";"11.33980925";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Goblet Squat (Kettlebell)";"2";"11.33980925";"20";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Goblet Squat (Kettlebell)";"3";"11.33980925";"20";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Dumbbell)";"1";"6.80388555";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Dumbbell)";"2";"6.80388555";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Dumbbell)";"3";"6.80388555";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Iso-Lateral Row (Machine)";"1";"20.41165665";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Iso-Lateral Row (Machine)";"2";"20.41165665";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Iso-Lateral Row (Machine)";"3";"20.41165665";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Iso-Lateral Row (Machine)";"4";"20.41165665";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Iso-Lateral Row (Machine)";"5";"20.41165665";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Iso-Lateral Row (Machine)";"6";"20.41165665";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Iso-Lateral Row (Machine)";"7";"20.41165665";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Iso-Lateral Row (Machine)";"8";"20.41165665";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Iso-Lateral Row (Machine)";"9";"20.41165665";"12";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Iso-Lateral Row (Machine)";"10";"20.41165665";"12";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Seated Row (Cable)";"Note";"";"";"";"";"";"1 arm";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Seated Row (Cable)";"1";"11.33980925";"12";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Seated Row (Cable)";"2";"11.33980925";"12";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Seated Row (Cable)";"3";"11.33980925";"12";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Seated Row (Cable)";"4";"11.33980925";"12";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Seated Row (Cable)";"5";"11.33980925";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Seated Row (Cable)";"6";"11.33980925";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Cable)";"Note";"";"";"";"";"";"1 arm drag curls";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Cable)";"1";"4.535923700000001";"10";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Cable)";"2";"4.535923700000001";"12";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Cable)";"3";"4.535923700000001";"5";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Cable)";"4";"4.535923700000001";"10";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Cable)";"5";"4.535923700000001";"12";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Cable)";"6";"4.535923700000001";"5";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Cable)";"7";"4.535923700000001";"12";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Cable)";"8";"4.535923700000001";"12";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Bicep Curl (Cable)";"9";"4.535923700000001";"5";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Stiff Leg Deadlift (Barbell)";"1";"29.48350405";"15";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Stiff Leg Deadlift (Barbell)";"2";"29.48350405";"18";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Stiff Leg Deadlift (Barbell)";"3";"29.48350405";"18";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Stiff Leg Deadlift (Barbell)";"4";"29.48350405";"18";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hammer Curl (Dumbbell)";"1";"9.071847400000001";"14";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hammer Curl (Dumbbell)";"2";"9.071847400000001";"14";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hammer Curl (Dumbbell)";"3";"9.071847400000001";"14";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Hammer Curl (Dumbbell)";"4";"9.071847400000001";"14";"";"";"";"";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Back Extension";"Note";"";"";"";"";"";"Couldn't do these bc it hurt my Quads too much";""
"62";"2023-06-07 04:50:46";"Morning Workout";"3924";"Back Extension";"1";"0.45359237";"8";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"PT walking lunges - arms overhead";"1";"";"20";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"PT walking CARS";"1";"";"20";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"PT walking CARS";"2";"";"20";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Hip Abductor (Machine)";"1";"13.6077711";"25";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Hip Abductor (Machine)";"2";"13.6077711";"25";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Hip Abductor (Machine)";"3";"13.6077711";"25";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Hip Abductor (Machine)";"4";"13.6077711";"25";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Hip Adductor (Machine)";"1";"18.143694800000002";"25";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Hip Adductor (Machine)";"2";"18.143694800000002";"25";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Hip Adductor (Machine)";"3";"13.6077711";"25";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Hip Adductor (Machine)";"4";"13.6077711";"25";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Hip Adductor (Machine)";"1";"18.143694800000002";"20";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Hip Adductor (Machine)";"2";"18.143694800000002";"15";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Hip Adductor (Machine)";"3";"18.143694800000002";"15";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Front Squat (Barbell)";"1";"20.41165665";"15";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Front Squat (Barbell)";"2";"20.41165665";"15";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Front Squat (Barbell)";"3";"20.41165665";"15";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Squat (Barbell)";"Note";"";"";"";"";"";"By set 2 I had to sit down between sets - low back, both sides, on fire";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Squat (Barbell)";"1";"29.48350405";"15";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Squat (Barbell)";"2";"29.48350405";"15";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Squat (Barbell)";"3";"38.55535145";"15";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Squat (Barbell)";"4";"38.55535145";"15";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Squat (Barbell)";"5";"43.09127515";"15";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Squat (Barbell)";"6";"43.09127515";"15";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Squat (Barbell)";"7";"52.163122550000004";"15";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Squat (Barbell)";"8";"52.163122550000004";"12";"";"";"";"";""
"63";"2023-06-12 04:27:29";"Morning Workout";"3433";"Squat (Barbell)";"9";"52.163122550000004";"16";"";"";"";"";""
